     Energy       F.Density    GA.Brill.            PL            PC          PL45
         eV  ph/s/mr^2/0.1%  F.Dens/mm^2             -             -             -
4.49601e+04       2.327e+09    2.864e+09  9.659157e-01  0.000000e+00  0.000000e+00
4.50100e+04       2.309e+09    2.842e+09  9.659304e-01  0.000000e+00  0.000000e+00
4.50599e+04       2.291e+09    2.820e+09  9.659452e-01  0.000000e+00  0.000000e+00
4.51098e+04       2.273e+09    2.799e+09  9.659599e-01  0.000000e+00  0.000000e+00
4.51597e+04       2.256e+09    2.777e+09  9.659746e-01  0.000000e+00  0.000000e+00
4.52096e+04       2.238e+09    2.756e+09  9.659893e-01  0.000000e+00  0.000000e+00
4.52595e+04       2.221e+09    2.734e+09  9.660040e-01  0.000000e+00  0.000000e+00
4.53094e+04       2.204e+09    2.713e+09  9.660187e-01  0.000000e+00  0.000000e+00
4.53593e+04       2.187e+09    2.692e+09  9.660334e-01  0.000000e+00  0.000000e+00
4.54092e+04       2.170e+09    2.672e+09  9.660480e-01  0.000000e+00  0.000000e+00
4.54591e+04       2.153e+09    2.651e+09  9.660627e-01  0.000000e+00  0.000000e+00
4.55090e+04       2.137e+09    2.631e+09  9.660773e-01  0.000000e+00  0.000000e+00
4.55589e+04       2.120e+09    2.610e+09  9.660920e-01  0.000000e+00  0.000000e+00
4.56088e+04       2.104e+09    2.590e+09  9.661066e-01  0.000000e+00  0.000000e+00
4.56587e+04       2.088e+09    2.570e+09  9.661212e-01  0.000000e+00  0.000000e+00
4.57086e+04       2.071e+09    2.550e+09  9.661358e-01  0.000000e+00  0.000000e+00
4.57585e+04       2.055e+09    2.531e+09  9.661504e-01  0.000000e+00  0.000000e+00
4.58084e+04       2.040e+09    2.511e+09  9.661650e-01  0.000000e+00  0.000000e+00
4.58583e+04       2.024e+09    2.492e+09  9.661795e-01  0.000000e+00  0.000000e+00
4.59082e+04       2.008e+09    2.472e+09  9.661941e-01  0.000000e+00  0.000000e+00
4.59581e+04       1.993e+09    2.453e+09  9.662086e-01  0.000000e+00  0.000000e+00
4.60080e+04       1.977e+09    2.434e+09  9.662232e-01  0.000000e+00  0.000000e+00
4.60579e+04       1.962e+09    2.416e+09  9.662377e-01  0.000000e+00  0.000000e+00
4.61078e+04       1.947e+09    2.397e+09  9.662522e-01  0.000000e+00  0.000000e+00
4.61577e+04       1.932e+09    2.378e+09  9.662667e-01  0.000000e+00  0.000000e+00
4.62076e+04       1.917e+09    2.360e+09  9.662812e-01  0.000000e+00  0.000000e+00
4.62575e+04       1.902e+09    2.342e+09  9.662957e-01  0.000000e+00  0.000000e+00
4.63074e+04       1.887e+09    2.324e+09  9.663102e-01  0.000000e+00  0.000000e+00
4.63573e+04       1.873e+09    2.306e+09  9.663246e-01  0.000000e+00  0.000000e+00
4.64072e+04       1.858e+09    2.288e+09  9.663391e-01  0.000000e+00  0.000000e+00
4.64571e+04       1.844e+09    2.270e+09  9.663535e-01  0.000000e+00  0.000000e+00
4.65070e+04       1.830e+09    2.253e+09  9.663679e-01  0.000000e+00  0.000000e+00
4.65569e+04       1.815e+09    2.235e+09  9.663824e-01  0.000000e+00  0.000000e+00
4.66068e+04       1.801e+09    2.218e+09  9.663968e-01  0.000000e+00  0.000000e+00
4.66567e+04       1.788e+09    2.201e+09  9.664112e-01  0.000000e+00  0.000000e+00
4.67066e+04       1.774e+09    2.184e+09  9.664256e-01  0.000000e+00  0.000000e+00
4.67565e+04       1.760e+09    2.167e+09  9.664399e-01  0.000000e+00  0.000000e+00
4.68064e+04       1.746e+09    2.150e+09  9.664543e-01  0.000000e+00  0.000000e+00
4.68563e+04       1.733e+09    2.133e+09  9.664687e-01  0.000000e+00  0.000000e+00
4.69062e+04       1.719e+09    2.117e+09  9.664830e-01  0.000000e+00  0.000000e+00
4.69561e+04       1.706e+09    2.100e+09  9.664974e-01  0.000000e+00  0.000000e+00
4.70060e+04       1.693e+09    2.084e+09  9.665117e-01  0.000000e+00  0.000000e+00
4.70559e+04       1.680e+09    2.068e+09  9.665260e-01  0.000000e+00  0.000000e+00
4.71058e+04       1.667e+09    2.052e+09  9.665403e-01  0.000000e+00  0.000000e+00
4.71557e+04       1.654e+09    2.036e+09  9.665546e-01  0.000000e+00  0.000000e+00
4.72056e+04       1.641e+09    2.020e+09  9.665689e-01  0.000000e+00  0.000000e+00
4.72555e+04       1.628e+09    2.005e+09  9.665831e-01  0.000000e+00  0.000000e+00
4.73054e+04       1.616e+09    1.989e+09  9.665974e-01  0.000000e+00  0.000000e+00
4.73553e+04       1.603e+09    1.974e+09  9.666117e-01  0.000000e+00  0.000000e+00
4.74052e+04       1.591e+09    1.958e+09  9.666259e-01  0.000000e+00  0.000000e+00
4.74551e+04       1.578e+09    1.943e+09  9.666401e-01  0.000000e+00  0.000000e+00
4.75050e+04       1.566e+09    1.928e+09  9.666544e-01  0.000000e+00  0.000000e+00
4.75549e+04       1.554e+09    1.913e+09  9.666686e-01  0.000000e+00  0.000000e+00
4.76048e+04       1.542e+09    1.898e+09  9.666828e-01  0.000000e+00  0.000000e+00
4.76547e+04       1.530e+09    1.884e+09  9.666970e-01  0.000000e+00  0.000000e+00
4.77046e+04       1.518e+09    1.869e+09  9.667111e-01  0.000000e+00  0.000000e+00
4.77545e+04       1.506e+09    1.855e+09  9.667253e-01  0.000000e+00  0.000000e+00
4.78044e+04       1.495e+09    1.840e+09  9.667395e-01  0.000000e+00  0.000000e+00
4.78543e+04       1.483e+09    1.826e+09  9.667536e-01  0.000000e+00  0.000000e+00
4.79042e+04       1.472e+09    1.812e+09  9.667678e-01  0.000000e+00  0.000000e+00
4.79541e+04       1.460e+09    1.798e+09  9.667819e-01  0.000000e+00  0.000000e+00
4.80040e+04       1.449e+09    1.784e+09  9.667960e-01  0.000000e+00  0.000000e+00
4.80539e+04       1.438e+09    1.770e+09  9.668101e-01  0.000000e+00  0.000000e+00
4.81038e+04       1.426e+09    1.756e+09  9.668242e-01  0.000000e+00  0.000000e+00
4.81537e+04       1.415e+09    1.742e+09  9.668383e-01  0.000000e+00  0.000000e+00
4.82036e+04       1.404e+09    1.729e+09  9.668524e-01  0.000000e+00  0.000000e+00
4.82535e+04       1.393e+09    1.716e+09  9.668664e-01  0.000000e+00  0.000000e+00
4.83034e+04       1.383e+09    1.702e+09  9.668805e-01  0.000000e+00  0.000000e+00
4.83533e+04       1.372e+09    1.689e+09  9.668945e-01  0.000000e+00  0.000000e+00
4.84032e+04       1.361e+09    1.676e+09  9.669086e-01  0.000000e+00  0.000000e+00
4.84531e+04       1.351e+09    1.663e+09  9.669226e-01  0.000000e+00  0.000000e+00
4.85030e+04       1.340e+09    1.650e+09  9.669366e-01  0.000000e+00  0.000000e+00
4.85529e+04       1.330e+09    1.637e+09  9.669506e-01  0.000000e+00  0.000000e+00
4.86028e+04       1.319e+09    1.624e+09  9.669646e-01  0.000000e+00  0.000000e+00
4.86527e+04       1.309e+09    1.612e+09  9.669786e-01  0.000000e+00  0.000000e+00
4.87026e+04       1.299e+09    1.599e+09  9.669925e-01  0.000000e+00  0.000000e+00
4.87525e+04       1.289e+09    1.587e+09  9.670065e-01  0.000000e+00  0.000000e+00
4.88024e+04       1.279e+09    1.574e+09  9.670204e-01  0.000000e+00  0.000000e+00
4.88523e+04       1.269e+09    1.562e+09  9.670344e-01  0.000000e+00  0.000000e+00
4.89022e+04       1.259e+09    1.550e+09  9.670483e-01  0.000000e+00  0.000000e+00
4.89521e+04       1.249e+09    1.538e+09  9.670622e-01  0.000000e+00  0.000000e+00
4.90020e+04       1.240e+09    1.526e+09  9.670761e-01  0.000000e+00  0.000000e+00
4.90519e+04       1.230e+09    1.514e+09  9.670900e-01  0.000000e+00  0.000000e+00
4.91018e+04       1.220e+09    1.502e+09  9.671039e-01  0.000000e+00  0.000000e+00
4.91517e+04       1.211e+09    1.491e+09  9.671178e-01  0.000000e+00  0.000000e+00
4.92016e+04       1.201e+09    1.479e+09  9.671317e-01  0.000000e+00  0.000000e+00
4.92515e+04       1.192e+09    1.468e+09  9.671455e-01  0.000000e+00  0.000000e+00
4.93014e+04       1.183e+09    1.456e+09  9.671594e-01  0.000000e+00  0.000000e+00
4.93513e+04       1.174e+09    1.445e+09  9.671732e-01  0.000000e+00  0.000000e+00
4.94012e+04       1.164e+09    1.434e+09  9.671870e-01  0.000000e+00  0.000000e+00
4.94511e+04       1.155e+09    1.422e+09  9.672009e-01  0.000000e+00  0.000000e+00
4.95010e+04       1.146e+09    1.411e+09  9.672147e-01  0.000000e+00  0.000000e+00
4.95509e+04       1.137e+09    1.400e+09  9.672285e-01  0.000000e+00  0.000000e+00
4.96008e+04       1.129e+09    1.389e+09  9.672422e-01  0.000000e+00  0.000000e+00
4.96507e+04       1.120e+09    1.379e+09  9.672560e-01  0.000000e+00  0.000000e+00
4.97006e+04       1.111e+09    1.368e+09  9.672698e-01  0.000000e+00  0.000000e+00
4.97505e+04       1.102e+09    1.357e+09  9.672835e-01  0.000000e+00  0.000000e+00
4.98004e+04       1.094e+09    1.347e+09  9.672973e-01  0.000000e+00  0.000000e+00
4.98503e+04       1.085e+09    1.336e+09  9.673110e-01  0.000000e+00  0.000000e+00
4.99002e+04       1.077e+09    1.326e+09  9.673247e-01  0.000000e+00  0.000000e+00
4.99501e+04       1.068e+09    1.315e+09  9.673385e-01  0.000000e+00  0.000000e+00
5.00000e+04       1.060e+09    1.305e+09  9.673522e-01  0.000000e+00  0.000000e+00
